"STATION_NUMBER","Date","Parameter","Value","Symbol"
"04LG004",1991-05-16,"Flow",1300,NA
"04LG004",1991-05-17,"Flow",1170,NA
"04LG004",1991-05-18,"Flow",1150,NA
"04LG004",1991-05-19,"Flow",1110,NA
"04LG004",1991-05-20,"Flow",1060,NA
"04LG004",1991-05-21,"Flow",1030,NA
"04LG004",1991-05-22,"Flow",991,NA
"04LG004",1991-05-23,"Flow",990,NA
"04LG004",1991-05-24,"Flow",949,NA
"04LG004",1991-05-25,"Flow",890,NA
"04LG004",1991-05-26,"Flow",759,NA
"04LG004",1991-05-27,"Flow",701,NA
"04LG004",1991-05-28,"Flow",767,NA
"04LG004",1991-05-29,"Flow",944,NA
"04LG004",1991-05-30,"Flow",1090,NA
"04LG004",1991-05-31,"Flow",1140,NA
"04LG004",1991-06-01,"Flow",1140,NA
"04LG004",1991-06-02,"Flow",1100,NA
"04LG004",1991-06-03,"Flow",1050,NA
"04LG004",1991-06-04,"Flow",994,NA
"04LG004",1991-06-05,"Flow",881,NA
"04LG004",1991-06-06,"Flow",844,NA
"04LG004",1991-06-07,"Flow",761,NA
"04LG004",1991-06-08,"Flow",702,NA
"04LG004",1991-06-09,"Flow",480,NA
"04LG004",1991-06-10,"Flow",431,NA
"04LG004",1991-06-11,"Flow",565,NA
"04LG004",1991-06-12,"Flow",440,NA
"04LG004",1991-06-13,"Flow",419,NA
"04LG004",1991-06-14,"Flow",430,NA
"04LG004",1991-06-15,"Flow",423,NA
"04LG004",1991-06-16,"Flow",513,NA
"04LG004",1991-06-17,"Flow",469,NA
"04LG004",1991-06-18,"Flow",556,NA
"04LG004",1991-06-19,"Flow",561,NA
"04LG004",1991-06-20,"Flow",538,NA
"04LG004",1991-06-21,"Flow",452,NA
"04LG004",1991-06-22,"Flow",340,NA
"04LG004",1991-06-23,"Flow",280,NA
"04LG004",1991-06-24,"Flow",254,NA
"04LG004",1991-06-25,"Flow",293,NA
"04LG004",1991-06-26,"Flow",297,NA
"04LG004",1991-06-27,"Flow",322,NA
"04LG004",1991-06-28,"Flow",246,NA
"04LG004",1991-06-29,"Flow",272,NA
"04LG004",1991-06-30,"Flow",254,NA
"04LG004",1991-07-01,"Flow",151,NA
"04LG004",1991-07-02,"Flow",163,NA
"04LG004",1991-07-03,"Flow",190,NA
"04LG004",1991-07-04,"Flow",184,NA
"04LG004",1991-07-05,"Flow",215,NA
"04LG004",1991-07-06,"Flow",217,NA
"04LG004",1991-07-07,"Flow",173,NA
"04LG004",1991-07-08,"Flow",158,NA
"04LG004",1991-07-09,"Flow",223,NA
"04LG004",1991-07-10,"Flow",214,NA
"04LG004",1991-07-11,"Flow",192,NA
"04LG004",1991-07-12,"Flow",182,NA
"04LG004",1991-07-13,"Flow",179,NA
"04LG004",1991-07-14,"Flow",144,NA
"04LG004",1991-07-15,"Flow",158,NA
"04LG004",1991-07-16,"Flow",165,NA
"04LG004",1991-07-17,"Flow",178,NA
"04LG004",1991-07-18,"Flow",182,NA
"04LG004",1991-07-19,"Flow",180,NA
"04LG004",1991-07-20,"Flow",179,NA
"04LG004",1991-07-21,"Flow",166,NA
"04LG004",1991-07-22,"Flow",150,NA
"04LG004",1991-07-23,"Flow",169,NA
"04LG004",1991-07-24,"Flow",154,NA
"04LG004",1991-07-25,"Flow",136,"E"
"04LG004",1991-07-26,"Flow",149,"E"
"04LG004",1991-07-27,"Flow",146,"E"
"04LG004",1991-07-28,"Flow",110,"E"
"04LG004",1991-07-29,"Flow",95,"E"
"04LG004",1991-07-30,"Flow",116,"E"
"04LG004",1991-07-31,"Flow",149,"E"
"04LG004",1991-08-01,"Flow",136,"E"
"04LG004",1991-08-02,"Flow",127,"E"
"04LG004",1991-08-03,"Flow",131,"E"
"04LG004",1991-08-04,"Flow",114,"E"
"04LG004",1991-08-05,"Flow",95.9000015258789,"E"
"04LG004",1991-08-06,"Flow",86.5999984741211,"E"
"04LG004",1991-08-07,"Flow",119,"E"
"04LG004",1991-08-08,"Flow",132,"E"
"04LG004",1991-08-09,"Flow",142,"E"
"04LG004",1991-08-10,"Flow",146,"E"
"04LG004",1991-08-11,"Flow",113,"E"
"04LG004",1991-08-12,"Flow",101,"E"
"04LG004",1991-08-13,"Flow",132,"E"
"04LG004",1991-08-14,"Flow",106,"E"
"04LG004",1991-08-15,"Flow",105,"E"
"04LG004",1991-08-16,"Flow",112,"A"
"04LG004",1991-08-17,"Flow",119,NA
"04LG004",1991-08-18,"Flow",92.3000030517578,NA
"04LG004",1991-08-19,"Flow",85.6999969482422,NA
"04LG004",1991-08-20,"Flow",136,NA
"04LG004",1991-08-21,"Flow",129,NA
"04LG004",1991-08-22,"Flow",141,NA
"04LG004",1991-08-23,"Flow",153,NA
"04LG004",1991-08-24,"Flow",141,NA
"04LG004",1991-08-25,"Flow",98.8000030517578,NA
"04LG004",1991-08-26,"Flow",101,NA
"04LG004",1991-08-27,"Flow",177,NA
"04LG004",1991-08-28,"Flow",191,NA
"04LG004",1991-08-29,"Flow",188,NA
"04LG004",1991-08-30,"Flow",193,NA
"04LG004",1991-08-31,"Flow",272,NA
"04LG004",1991-09-01,"Flow",187,NA
"04LG004",1991-09-02,"Flow",244,NA
"04LG004",1991-09-03,"Flow",263,NA
"04LG004",1991-09-04,"Flow",167,NA
"04LG004",1991-09-05,"Flow",122,NA
"04LG004",1991-09-06,"Flow",238,NA
"04LG004",1991-09-07,"Flow",258,NA
"04LG004",1991-09-08,"Flow",179,NA
"04LG004",1991-09-09,"Flow",170,NA
"04LG004",1991-09-10,"Flow",225,NA
"04LG004",1991-09-11,"Flow",253,NA
"04LG004",1991-09-12,"Flow",256,NA
"04LG004",1991-09-13,"Flow",199,NA
"04LG004",1991-09-14,"Flow",212,NA
"04LG004",1991-09-15,"Flow",160,NA
"04LG004",1991-09-16,"Flow",153,NA
"04LG004",1991-09-17,"Flow",289,NA
"04LG004",1991-09-18,"Flow",281,NA
"04LG004",1991-09-19,"Flow",304,NA
"04LG004",1991-09-20,"Flow",423,NA
"04LG004",1991-09-21,"Flow",551,NA
"04LG004",1991-09-22,"Flow",582,NA
"04LG004",1991-09-23,"Flow",547,NA
"04LG004",1991-09-24,"Flow",576,NA
"04LG004",1991-09-25,"Flow",545,NA
"04LG004",1991-09-26,"Flow",589,NA
"04LG004",1991-09-27,"Flow",538,NA
"04LG004",1991-09-28,"Flow",495,NA
"04LG004",1991-09-29,"Flow",451,NA
"04LG004",1991-09-30,"Flow",421,NA
"04LG004",1991-10-01,"Flow",486,NA
"04LG004",1991-10-02,"Flow",559,NA
"04LG004",1991-10-03,"Flow",624,NA
"04LG004",1991-10-04,"Flow",620,NA
"04LG004",1991-10-05,"Flow",641,NA
"04LG004",1991-10-06,"Flow",670,NA
"04LG004",1991-10-07,"Flow",713,NA
"04LG004",1991-10-08,"Flow",892,NA
"04LG004",1991-10-09,"Flow",1010,NA
"04LG004",1991-10-10,"Flow",995,NA
"04LG004",1991-10-11,"Flow",970,NA
"04LG004",1991-10-12,"Flow",940,NA
"04LG004",1991-10-13,"Flow",851,NA
"04LG004",1991-10-14,"Flow",712,NA
"04LG004",1991-10-15,"Flow",660,NA
"04LG004",1991-10-16,"Flow",730,NA
"04LG004",1991-10-17,"Flow",724,NA
"04LG004",1991-10-18,"Flow",720,NA
"04LG004",1991-10-19,"Flow",691,NA
"04LG004",1991-10-20,"Flow",682,NA
"04LG004",1991-10-21,"Flow",667,NA
"04LG004",1991-10-22,"Flow",674,NA
"04LG004",1991-10-23,"Flow",639,NA
"04LG004",1991-10-24,"Flow",639,NA
"04LG004",1991-10-25,"Flow",458,NA
"04LG004",1991-10-26,"Flow",874,NA
"04LG004",1991-10-27,"Flow",1440,NA
"04LG004",1991-10-28,"Flow",1780,NA
"04LG004",1991-10-29,"Flow",1750,NA
"04LG004",1991-10-30,"Flow",1530,NA
"04LG004",1991-10-31,"Flow",1390,NA
"04LG004",1991-11-01,"Flow",1240,NA
"04LG004",1991-11-02,"Flow",1180,NA
"04LG004",1991-11-03,"Flow",1130,NA
"04LG004",1991-11-04,"Flow",1080,NA
"04LG004",1991-11-05,"Flow",978,NA
"04LG004",1991-11-06,"Flow",932,NA
"04LG004",1991-11-07,"Flow",881,NA
"04LG004",1991-11-08,"Flow",894,NA
"04LG004",1991-11-09,"Flow",843,NA
"04LG004",1991-11-10,"Flow",707,NA
"04LG004",1991-11-11,"Flow",694,NA
"04LG004",1991-11-12,"Flow",637,NA
"04LG004",1991-11-13,"Flow",650,NA
"04LG004",1991-11-14,"Flow",547,NA
"04LG004",1991-11-15,"Flow",490,NA
"04LG004",1991-11-16,"Flow",515,NA
"04LG004",1991-11-17,"Flow",447,NA
"04LG004",1991-11-18,"Flow",425,NA
"04LG004",1991-11-19,"Flow",460,NA
"04LG004",1991-11-20,"Flow",453,NA
"04LG004",1991-11-21,"Flow",477,NA
"04LG004",1991-11-22,"Flow",493,NA
"04LG004",1991-11-23,"Flow",440,NA
"04LG004",1991-11-24,"Flow",440,"B"
"04LG004",1991-11-25,"Flow",440,"B"
"04LG004",1991-11-26,"Flow",600,"B"
"04LG004",1991-11-27,"Flow",528,"B"
"04LG004",1991-11-28,"Flow",460,"B"
"04LG004",1991-11-29,"Flow",434,"B"
"04LG004",1991-11-30,"Flow",440,"B"
"04LG004",1991-12-01,"Flow",327,"B"
"04LG004",1991-12-02,"Flow",320,"B"
"04LG004",1991-12-03,"Flow",400,"B"
"04LG004",1991-12-04,"Flow",460,"B"
"04LG004",1991-12-05,"Flow",600,"B"
"04LG004",1991-12-06,"Flow",550,"B"
"04LG004",1991-12-07,"Flow",450,"B"
"04LG004",1991-12-08,"Flow",404,"B"
"04LG004",1991-12-09,"Flow",440,"B"
"04LG004",1991-12-10,"Flow",460,"B"
"04LG004",1991-12-11,"Flow",483,"B"
"04LG004",1991-12-12,"Flow",486,"B"
"04LG004",1991-12-13,"Flow",490,"B"
"04LG004",1991-12-14,"Flow",460,"B"
"04LG004",1991-12-15,"Flow",420,"B"
"04LG004",1991-12-16,"Flow",400,"B"
"04LG004",1991-12-17,"Flow",536,"B"
"04LG004",1991-12-18,"Flow",520,"B"
"04LG004",1991-12-19,"Flow",520,"B"
"04LG004",1991-12-20,"Flow",538,"B"
"04LG004",1991-12-21,"Flow",500,"B"
"04LG004",1991-12-22,"Flow",372,"B"
"04LG004",1991-12-23,"Flow",370,"B"
"04LG004",1991-12-24,"Flow",380,"B"
"04LG004",1991-12-25,"Flow",342,"B"
"04LG004",1991-12-26,"Flow",264,"B"
"04LG004",1991-12-27,"Flow",274,"B"
"04LG004",1991-12-28,"Flow",330,"B"
"04LG004",1991-12-29,"Flow",363,"B"
"04LG004",1991-12-30,"Flow",244,"B"
"04LG004",1991-12-31,"Flow",360,"B"
"04LG004",1992-01-01,"Flow",240,"B"
"04LG004",1992-01-02,"Flow",180,"B"
"04LG004",1992-01-03,"Flow",256,"B"
"04LG004",1992-01-04,"Flow",258,"B"
"04LG004",1992-01-05,"Flow",240,"B"
"04LG004",1992-01-06,"Flow",180,"B"
"04LG004",1992-01-07,"Flow",170,"B"
"04LG004",1992-01-08,"Flow",245,"B"
"04LG004",1992-01-09,"Flow",250,"B"
"04LG004",1992-01-10,"Flow",255,"B"
"04LG004",1992-01-11,"Flow",258,"B"
"04LG004",1992-01-12,"Flow",152,"B"
"04LG004",1992-01-13,"Flow",172,"B"
"04LG004",1992-01-14,"Flow",168,"B"
"04LG004",1992-01-15,"Flow",240,"B"
"04LG004",1992-01-16,"Flow",238,"B"
"04LG004",1992-01-17,"Flow",246,"B"
"04LG004",1992-01-18,"Flow",252,"B"
"04LG004",1992-01-19,"Flow",200,"B"
"04LG004",1992-01-20,"Flow",156,"B"
"04LG004",1992-01-21,"Flow",200,"B"
"04LG004",1992-01-22,"Flow",243,"B"
"04LG004",1992-01-23,"Flow",250,"B"
"04LG004",1992-01-24,"Flow",184,"B"
"04LG004",1992-01-25,"Flow",216,"B"
"04LG004",1992-01-26,"Flow",238,"B"
"04LG004",1992-01-27,"Flow",200,"B"
"04LG004",1992-01-28,"Flow",213,"B"
"04LG004",1992-01-29,"Flow",237,"B"
"04LG004",1992-01-30,"Flow",240,"B"
"04LG004",1992-01-31,"Flow",240,"B"
"04LG004",1992-02-01,"Flow",206,"B"
"04LG004",1992-02-02,"Flow",174,"B"
"04LG004",1992-02-03,"Flow",158,"B"
"04LG004",1992-02-04,"Flow",156,"B"
"04LG004",1992-02-05,"Flow",180,"B"
"04LG004",1992-02-06,"Flow",200,"B"
"04LG004",1992-02-07,"Flow",230,"B"
"04LG004",1992-02-08,"Flow",180,"B"
"04LG004",1992-02-09,"Flow",168,"B"
"04LG004",1992-02-10,"Flow",157,"B"
"04LG004",1992-02-11,"Flow",160,"B"
"04LG004",1992-02-12,"Flow",198,"B"
"04LG004",1992-02-13,"Flow",242,"B"
"04LG004",1992-02-14,"Flow",222,"B"
"04LG004",1992-02-15,"Flow",210,"B"
"04LG004",1992-02-16,"Flow",160,"B"
"04LG004",1992-02-17,"Flow",144,"B"
"04LG004",1992-02-18,"Flow",150,"B"
"04LG004",1992-02-19,"Flow",168,"B"
"04LG004",1992-02-20,"Flow",158,"B"
"04LG004",1992-02-21,"Flow",168,"B"
"04LG004",1992-02-22,"Flow",174,"B"
"04LG004",1992-02-23,"Flow",162,"B"
"04LG004",1992-02-24,"Flow",150,"B"
"04LG004",1992-02-25,"Flow",155,"B"
"04LG004",1992-02-26,"Flow",164,"B"
"04LG004",1992-02-27,"Flow",168,"B"
"04LG004",1992-02-28,"Flow",180,"B"
"04LG004",1992-02-29,"Flow",204,"B"
"04LG004",1992-03-01,"Flow",203,"B"
"04LG004",1992-03-02,"Flow",180,"B"
"04LG004",1992-03-03,"Flow",158,"B"
"04LG004",1992-03-04,"Flow",222,"B"
"04LG004",1992-03-05,"Flow",220,"B"
"04LG004",1992-03-06,"Flow",222,"B"
"04LG004",1992-03-07,"Flow",224,"B"
"04LG004",1992-03-08,"Flow",200,"B"
"04LG004",1992-03-09,"Flow",150,"B"
"04LG004",1992-03-10,"Flow",178,"B"
"04LG004",1992-03-11,"Flow",198,"B"
"04LG004",1992-03-12,"Flow",164,"B"
"04LG004",1992-03-13,"Flow",221,"B"
"04LG004",1992-03-14,"Flow",220,"B"
"04LG004",1992-03-15,"Flow",200,"B"
"04LG004",1992-03-16,"Flow",110,"B"
"04LG004",1992-03-17,"Flow",150,"B"
"04LG004",1992-03-18,"Flow",218,"B"
"04LG004",1992-03-19,"Flow",208,"B"
"04LG004",1992-03-20,"Flow",209,"B"
"04LG004",1992-03-21,"Flow",200,"B"
"04LG004",1992-03-22,"Flow",140,"B"
"04LG004",1992-03-23,"Flow",75,"B"
"04LG004",1992-03-24,"Flow",140,"B"
"04LG004",1992-03-25,"Flow",208,"B"
"04LG004",1992-03-26,"Flow",201,"B"
"04LG004",1992-03-27,"Flow",200,"B"
"04LG004",1992-03-28,"Flow",203,"B"
"04LG004",1992-03-29,"Flow",203,"B"
"04LG004",1992-03-30,"Flow",140,"B"
"04LG004",1992-03-31,"Flow",197,"B"
"04LG004",1992-04-01,"Flow",202,"B"
"04LG004",1992-04-02,"Flow",209,"B"
"04LG004",1992-04-03,"Flow",203,"B"
"04LG004",1992-04-04,"Flow",170,"B"
"04LG004",1992-04-05,"Flow",130,"B"
"04LG004",1992-04-06,"Flow",160,"B"
"04LG004",1992-04-07,"Flow",138,"B"
"04LG004",1992-04-08,"Flow",162,"B"
"04LG004",1992-04-09,"Flow",140,"B"
"04LG004",1992-04-10,"Flow",178,"B"
"04LG004",1992-04-11,"Flow",200,"B"
"04LG004",1992-04-12,"Flow",217,"B"
"04LG004",1992-04-13,"Flow",200,"B"
"04LG004",1992-04-14,"Flow",162,"B"
"04LG004",1992-04-15,"Flow",152,"B"
"04LG004",1992-04-16,"Flow",144,"B"
"04LG004",1992-04-17,"Flow",147,"B"
"04LG004",1992-04-18,"Flow",126,"B"
"04LG004",1992-04-19,"Flow",113,"B"
"04LG004",1992-04-20,"Flow",160,"B"
"04LG004",1992-04-21,"Flow",180,"B"
"04LG004",1992-04-22,"Flow",220,"B"
"04LG004",1992-04-23,"Flow",300,"B"
"04LG004",1992-04-24,"Flow",700,"B"
"04LG004",1992-04-25,"Flow",1260,"B"
"04LG004",1992-04-26,"Flow",2300,"B"
"04LG004",1992-04-27,"Flow",3400,"B"
"04LG004",1992-04-28,"Flow",3410,"B"
"04LG004",1992-04-29,"Flow",3150,NA
"04LG004",1992-04-30,"Flow",3160,NA
"04LG004",1992-05-01,"Flow",3310,NA
"04LG004",1992-05-02,"Flow",3190,NA
"04LG004",1992-05-03,"Flow",2960,NA
"04LG004",1992-05-04,"Flow",3140,NA
"04LG004",1992-05-05,"Flow",3650,NA
"04LG004",1992-05-06,"Flow",3940,NA
"04LG004",1992-05-07,"Flow",4110,NA
"04LG004",1992-05-08,"Flow",4210,NA
"04LG004",1992-05-09,"Flow",4560,NA
"04LG004",1992-05-10,"Flow",5000,NA
"04LG004",1992-05-11,"Flow",5540,NA
"04LG004",1992-05-12,"Flow",6270,NA
"04LG004",1992-05-13,"Flow",6600,NA
"04LG004",1992-05-14,"Flow",6210,NA
"04LG004",1992-05-15,"Flow",5370,NA
"04LG004",1992-05-16,"Flow",4610,NA
"04LG004",1992-05-17,"Flow",4130,NA
"04LG004",1992-05-18,"Flow",3880,NA
"04LG004",1992-05-19,"Flow",3670,NA
"04LG004",1992-05-20,"Flow",3350,NA
"04LG004",1992-05-21,"Flow",2970,NA
"04LG004",1992-05-22,"Flow",2710,NA
"04LG004",1992-05-23,"Flow",2410,NA
"04LG004",1992-05-24,"Flow",2140,NA
"04LG004",1992-05-25,"Flow",1940,NA
"04LG004",1992-05-26,"Flow",1790,NA
"04LG004",1992-05-27,"Flow",1640,NA
"04LG004",1992-05-28,"Flow",1460,NA
"04LG004",1992-05-29,"Flow",1250,NA
"04LG004",1992-05-30,"Flow",1110,NA
"04LG004",1992-05-31,"Flow",1000,NA
"04LG004",1992-06-01,"Flow",925,NA
"04LG004",1992-06-02,"Flow",879,NA
"04LG004",1992-06-03,"Flow",812,NA
"04LG004",1992-06-04,"Flow",776,NA
"04LG004",1992-06-05,"Flow",760,NA
"04LG004",1992-06-06,"Flow",750,NA
"04LG004",1992-06-07,"Flow",722,NA
"04LG004",1992-06-08,"Flow",674,NA
"04LG004",1992-06-09,"Flow",632,NA
"04LG004",1992-06-10,"Flow",599,NA
"04LG004",1992-06-11,"Flow",587,NA
"04LG004",1992-06-12,"Flow",559,NA
"04LG004",1992-06-13,"Flow",509,NA
"04LG004",1992-06-14,"Flow",493,NA
"04LG004",1992-06-15,"Flow",459,NA
"04LG004",1992-06-16,"Flow",473,NA
"04LG004",1992-06-17,"Flow",338,NA
"04LG004",1992-06-18,"Flow",426,NA
"04LG004",1992-06-19,"Flow",338,NA
"04LG004",1992-06-20,"Flow",288,NA
"04LG004",1992-06-21,"Flow",224,NA
"04LG004",1992-06-22,"Flow",284,NA
"04LG004",1992-06-23,"Flow",298,NA
"04LG004",1992-06-24,"Flow",438,NA
"04LG004",1992-06-25,"Flow",382,NA
"04LG004",1992-06-26,"Flow",439,NA
"04LG004",1992-06-27,"Flow",323,NA
"04LG004",1992-06-28,"Flow",340,NA
"04LG004",1992-06-29,"Flow",328,NA
"04LG004",1992-06-30,"Flow",354,NA
"04LG004",1992-07-01,"Flow",341,NA
"04LG004",1992-07-02,"Flow",258,NA
"04LG004",1992-07-03,"Flow",280,NA
"04LG004",1992-07-04,"Flow",276,NA
"04LG004",1992-07-05,"Flow",297,NA
"04LG004",1992-07-06,"Flow",290,NA
"04LG004",1992-07-07,"Flow",312,NA
"04LG004",1992-07-08,"Flow",365,NA
"04LG004",1992-07-09,"Flow",437,NA
"04LG004",1992-07-10,"Flow",535,NA
"04LG004",1992-07-11,"Flow",686,NA
"04LG004",1992-07-12,"Flow",613,NA
"04LG004",1992-07-13,"Flow",531,NA
"04LG004",1992-07-14,"Flow",524,NA
"04LG004",1992-07-15,"Flow",412,NA
"04LG004",1992-07-16,"Flow",425,NA
"04LG004",1992-07-17,"Flow",421,NA
"04LG004",1992-07-18,"Flow",349,NA
"04LG004",1992-07-19,"Flow",329,NA
"04LG004",1992-07-20,"Flow",322,NA
"04LG004",1992-07-21,"Flow",408,NA
"04LG004",1992-07-22,"Flow",457,NA
"04LG004",1992-07-23,"Flow",497,NA
"04LG004",1992-07-24,"Flow",467,NA
"04LG004",1992-07-25,"Flow",422,NA
"04LG004",1992-07-26,"Flow",375,NA
"04LG004",1992-07-27,"Flow",470,NA
"04LG004",1992-07-28,"Flow",623,NA
"04LG004",1992-07-29,"Flow",701,NA
"04LG004",1992-07-30,"Flow",781,NA
"04LG004",1992-07-31,"Flow",807,NA
"04LG004",1992-08-01,"Flow",894,NA
"04LG004",1992-08-02,"Flow",864,NA
"04LG004",1992-08-03,"Flow",962,NA
"04LG004",1992-08-04,"Flow",900,NA
"04LG004",1992-08-05,"Flow",831,NA
"04LG004",1992-08-06,"Flow",805,NA
"04LG004",1992-08-07,"Flow",932,NA
"04LG004",1992-08-08,"Flow",938,NA
"04LG004",1992-08-09,"Flow",887,NA
"04LG004",1992-08-10,"Flow",827,NA
"04LG004",1992-08-11,"Flow",714,NA
"04LG004",1992-08-12,"Flow",528,NA
"04LG004",1992-08-13,"Flow",423,NA
"04LG004",1992-08-14,"Flow",368,NA
"04LG004",1992-08-15,"Flow",324,NA
"04LG004",1992-08-16,"Flow",225,NA
"04LG004",1992-08-17,"Flow",214,NA
"04LG004",1992-08-18,"Flow",226,NA
"04LG004",1992-08-19,"Flow",198,NA
"04LG004",1992-08-20,"Flow",200,NA
"04LG004",1992-08-21,"Flow",217,NA
"04LG004",1992-08-22,"Flow",249,NA
"04LG004",1992-08-23,"Flow",262,NA
"04LG004",1992-08-24,"Flow",264,NA
"04LG004",1992-08-25,"Flow",332,NA
"04LG004",1992-08-26,"Flow",430,NA
"04LG004",1992-08-27,"Flow",586,NA
"04LG004",1992-08-28,"Flow",644,NA
"04LG004",1992-08-29,"Flow",602,NA
"04LG004",1992-08-30,"Flow",549,NA
"04LG004",1992-08-31,"Flow",560,NA
"04LG004",1992-09-01,"Flow",613,NA
"04LG004",1992-09-02,"Flow",564,NA
"04LG004",1992-09-03,"Flow",516,NA
"04LG004",1992-09-04,"Flow",380,NA
"04LG004",1992-09-05,"Flow",436,NA
"04LG004",1992-09-06,"Flow",461,NA
"04LG004",1992-09-07,"Flow",486,NA
"04LG004",1992-09-08,"Flow",392,NA
"04LG004",1992-09-09,"Flow",539,NA
"04LG004",1992-09-10,"Flow",656,NA
"04LG004",1992-09-11,"Flow",1010,NA
"04LG004",1992-09-12,"Flow",1090,NA
"04LG004",1992-09-13,"Flow",1090,NA
"04LG004",1992-09-14,"Flow",1000,NA
"04LG004",1992-09-15,"Flow",931,NA
"04LG004",1992-09-16,"Flow",896,NA
"04LG004",1992-09-17,"Flow",836,NA
"04LG004",1992-09-18,"Flow",849,NA
"04LG004",1992-09-19,"Flow",992,NA
"04LG004",1992-09-20,"Flow",1060,NA
"04LG004",1992-09-21,"Flow",1010,NA
"04LG004",1992-09-22,"Flow",968,NA
"04LG004",1992-09-23,"Flow",957,NA
"04LG004",1992-09-24,"Flow",904,NA
"04LG004",1992-09-25,"Flow",864,NA
"04LG004",1992-09-26,"Flow",796,NA
"04LG004",1992-09-27,"Flow",578,NA
"04LG004",1992-09-28,"Flow",498,NA
"04LG004",1992-09-29,"Flow",622,NA
"04LG004",1992-09-30,"Flow",752,NA
"04LG004",1992-10-01,"Flow",905,NA
"04LG004",1992-10-02,"Flow",963,NA
"04LG004",1992-10-03,"Flow",967,NA
"04LG004",1992-10-04,"Flow",922,NA
"04LG004",1992-10-05,"Flow",883,NA
"04LG004",1992-10-06,"Flow",851,NA
"04LG004",1992-10-07,"Flow",824,NA
"04LG004",1992-10-08,"Flow",804,NA
"04LG004",1992-10-09,"Flow",784,NA
"04LG004",1992-10-10,"Flow",813,NA
"04LG004",1992-10-11,"Flow",838,NA
"04LG004",1992-10-12,"Flow",816,NA
"04LG004",1992-10-13,"Flow",857,NA
"04LG004",1992-10-14,"Flow",987,NA
"04LG004",1992-10-15,"Flow",1000,NA
"04LG004",1992-10-16,"Flow",982,NA
"04LG004",1992-10-17,"Flow",906,NA
"04LG004",1992-10-18,"Flow",735,NA
"04LG004",1992-10-19,"Flow",997,NA
"04LG004",1992-10-20,"Flow",965,NA
"04LG004",1992-10-21,"Flow",924,NA
"04LG004",1992-10-22,"Flow",913,NA
"04LG004",1992-10-23,"Flow",907,NA
"04LG004",1992-10-24,"Flow",864,NA
"04LG004",1992-10-25,"Flow",778,NA
"04LG004",1992-10-26,"Flow",934,NA
"04LG004",1992-10-27,"Flow",1130,NA
"04LG004",1992-10-28,"Flow",1180,NA
"04LG004",1992-10-29,"Flow",1230,NA
"04LG004",1992-10-30,"Flow",1200,NA
"04LG004",1992-10-31,"Flow",1130,NA
"04LG004",1992-11-01,"Flow",1000,NA
"04LG004",1992-11-02,"Flow",857,NA
"04LG004",1992-11-03,"Flow",928,NA
"04LG004",1992-11-04,"Flow",893,NA
"04LG004",1992-11-05,"Flow",890,NA
"04LG004",1992-11-06,"Flow",882,NA
"04LG004",1992-11-07,"Flow",833,NA
"04LG004",1992-11-08,"Flow",728,NA
"04LG004",1992-11-09,"Flow",580,NA
"04LG004",1992-11-10,"Flow",690,NA
"04LG004",1992-11-11,"Flow",691,NA
"04LG004",1992-11-12,"Flow",719,NA
"04LG004",1992-11-13,"Flow",749,NA
"04LG004",1992-11-14,"Flow",809,NA
"04LG004",1992-11-15,"Flow",808,NA
"04LG004",1992-11-16,"Flow",597,NA
"04LG004",1992-11-17,"Flow",710,"B"
"04LG004",1992-11-18,"Flow",700,"B"
"04LG004",1992-11-19,"Flow",670,"B"
"04LG004",1992-11-20,"Flow",630,"B"
"04LG004",1992-11-21,"Flow",620,"B"
"04LG004",1992-11-22,"Flow",580,"B"
"04LG004",1992-11-23,"Flow",530,"B"
"04LG004",1992-11-24,"Flow",500,"B"
"04LG004",1992-11-25,"Flow",540,"B"
"04LG004",1992-11-26,"Flow",650,"B"
"04LG004",1992-11-27,"Flow",650,"B"
"04LG004",1992-11-28,"Flow",620,"B"
"04LG004",1992-11-29,"Flow",630,"B"
"04LG004",1992-11-30,"Flow",680,"B"
"04LG004",1992-12-01,"Flow",650,"B"
"04LG004",1992-12-02,"Flow",625,"B"
"04LG004",1992-12-03,"Flow",620,"B"
"04LG004",1992-12-04,"Flow",600,"B"
"04LG004",1992-12-05,"Flow",565,"B"
"04LG004",1992-12-06,"Flow",562,"B"
"04LG004",1992-12-07,"Flow",584,"B"
"04LG004",1992-12-08,"Flow",550,"B"
"04LG004",1992-12-09,"Flow",500,"B"
"04LG004",1992-12-10,"Flow",495,"B"
"04LG004",1992-12-11,"Flow",490,"B"
"04LG004",1992-12-12,"Flow",382,"B"
"04LG004",1992-12-13,"Flow",476,"B"
"04LG004",1992-12-14,"Flow",479,"B"
"04LG004",1992-12-15,"Flow",440,"B"
"04LG004",1992-12-16,"Flow",400,"B"
"04LG004",1992-12-17,"Flow",378,"B"
"04LG004",1992-12-18,"Flow",480,"B"
"04LG004",1992-12-19,"Flow",520,"B"
"04LG004",1992-12-20,"Flow",500,"B"
"04LG004",1992-12-21,"Flow",540,"B"
"04LG004",1992-12-22,"Flow",520,"B"
"04LG004",1992-12-23,"Flow",524,"B"
"04LG004",1992-12-24,"Flow",546,"B"
"04LG004",1992-12-25,"Flow",670,"B"
"04LG004",1992-12-26,"Flow",600,"B"
"04LG004",1992-12-27,"Flow",500,"B"
"04LG004",1992-12-28,"Flow",346,"B"
